coordinateUncertaintyInMeters,day,month,year,decade,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,lat_grid,lon_grid,species_richness,decimalLatitude,decimalLongitude,insect_sighting_density
203.0,17,7,2021,2020,4,19,1,0,2,17.6,73.5,172,17.562385,73.519474,195.17104301194328
203.0,23,10,2022,2020,4,12,2,0,3,17.6,73.5,172,17.55329,73.490887,102.7798598320922
203.0,19,7,2022,2020,4,52,2,0,2,17.6,73.5,172,17.561282,73.520652,436.84464301194333
203.0,4,10,2010,2010,4,12,2,0,3,17.6,73.5,172,17.55147,73.510949,51.379859832092194
5091.0,29,2,2020,2020,6,29,2,0,0,17.6,73.8,97,17.583141,73.839918,36.37169300355841
203.0,30,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.573341,73.524398,436.84464301194333
203.0,18,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.555917,73.511944,306.8798430119433
203.0,21,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558381,73.520822,436.84464301194333
203.0,24,9,2020,2020,4,19,2,0,3,17.5,73.5,183,17.542037,73.484708,73.25985983209219
203.0,24,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.616581,73.849168,192.19184301194323
206.0,26,5,2015,2010,4,39,2,0,1,17.7,73.8,93,17.712502,73.827415,29.618984142253773
203.0,21,7,2025,2020,4,39,2,0,2,17.7,73.8,93,17.719758,73.806385,72.10544301194327
204.0,30,12,2019,2010,4,12,2,0,0,17.6,73.5,172,17.571186,73.51403,54.83956606235296
203.0,12,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.557008,73.510543,436.84464301194333
4157.0,21,6,2022,2020,4,52,2,0,2,17.6,73.8,97,17.61001,73.818193,41.14561678309537
204.0,24,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.545948,73.511086,187.0395139898353
203.0,23,10,2024,2020,4,26,2,0,3,17.6,73.5,172,17.567306,73.489721,59.5398598320922
37.0,29,5,2015,2010,0,49,2,0,1,17.7,73.8,93,17.746333,73.832523,29.75751060084706
203.0,18,11,2020,2020,4,12,2,0,3,17.6,73.5,172,17.560724,73.519118,83.6398598320922
204.0,23,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.565262,73.502947,306.87951398983535
203.0,26,10,2020,2020,4,19,2,0,3,17.6,73.5,172,17.554426,73.504783,92.31985983209219
217.0,19,3,2022,2020,4,19,2,0,1,17.4,73.7,69,17.400166,73.674577,27.595910698715702
203.0,19,7,2022,2020,4,39,2,0,2,17.5,73.5,183,17.541482,73.519295,187.03984301194328
203.0,20,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.566819,73.519401,436.84464301194333
209.0,3,12,2025,2020,4,26,2,0,0,17.8,73.7,31,17.770277,73.734297,11.2781249944774
203.0,27,7,2007,2000,4,12,2,0,2,17.6,73.5,172,17.562243,73.500599,57.05264301194327
203.0,21,7,2020,2020,0,17,2,1,2,17.5,73.5,183,17.535308,73.507271,159.55504301194324
203.0,18,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.550882,73.510754,436.84464301194333
203.0,28,9,2017,2010,4,19,2,0,3,17.6,73.5,172,17.567082,73.517054,53.23985983209219
203.0,29,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.618375,73.83436,192.19184301194323
261.0,28,12,2022,2020,4,27,2,0,0,17.6,73.8,97,17.601579,73.836354,64.6653888736539
203.0,27,10,2006,2000,4,12,2,0,3,17.5,73.5,183,17.548061,73.488633,53.2198598320922
204.0,4,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.559339,73.489935,90.27956606235296
204.0,19,2,2022,2020,4,12,2,0,0,17.6,73.5,172,17.567812,73.499803,67.41956606235296
31.0,12,10,2022,2020,4,31,3,0,3,17.6,73.8,97,17.608644,73.849168,63.05742542152915
209.0,7,7,2022,2020,4,31,2,0,2,17.8,73.7,31,17.755397,73.743767,24.749899993814694
203.0,18,2,2023,2020,4,38,1,0,0,17.5,73.5,183,17.543797,73.486616,54.81985983209219
203.0,28,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.555215,73.509488,306.8798430119433
31.0,21,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.576093,73.849168,192.36831647211264
993.0,25,9,2019,2010,3,2,2,0,3,17.7,73.8,93,17.740048,73.819455,38.06373067810686
204.0,8,11,2019,2010,4,52,2,0,3,17.6,73.5,172,17.554547,73.493329,55.63956606235296
203.0,18,7,2020,2020,4,30,2,0,2,17.6,73.5,172,17.560041,73.515043,306.8798430119433
7.0,21,7,2022,2020,3,24,2,0,2,17.4,73.7,69,17.38994,73.652991,71.76888554227067
203.0,27,4,2022,2020,4,26,2,0,1,17.6,73.5,172,17.556662,73.517109,59.7198598320922
203.0,13,7,2020,2020,4,36,2,0,2,17.6,73.5,172,17.578085,73.516655,306.8798430119433
2426.0,13,7,2022,2020,4,27,3,0,2,17.6,73.8,97,17.627253,73.848603,192.07204865994095
3999.0,17,2,2015,2010,3,2,2,0,0,17.6,73.7,4,17.643693,73.68056,2.17822973762099
203.0,25,3,2025,2020,6,28,2,0,1,17.6,73.8,97,17.582467,73.811512,33.0398598320922
63.0,28,10,2023,2020,0,49,2,0,3,17.7,73.8,93,17.747721,73.833947,39.82521697840786
203.0,18,7,2024,2020,4,19,2,0,2,17.6,73.5,172,17.57826,73.503496,103.39824301194326
261.0,30,7,2015,2010,4,31,3,0,2,17.6,73.8,97,17.584146,73.841858,46.82203553849237
5091.0,4,9,2022,2020,4,31,2,0,3,17.6,73.8,97,17.607708,73.849168,61.45169300355841
204.0,31,10,2022,2020,4,12,2,0,3,17.5,73.5,183,17.540651,73.485871,86.37956606235295
31.0,12,7,2024,2020,4,43,3,0,2,17.6,73.8,97,17.601775,73.849102,71.52031647211265
31.0,16,7,2022,2020,4,40,3,0,2,17.6,73.8,97,17.576106,73.849168,192.36831647211264
15.0,22,7,2022,2020,4,39,2,0,2,17.4,73.7,69,17.431335,73.749199,71.60850809401884
5091.0,30,7,2025,2020,6,29,2,0,2,17.6,73.8,97,17.62068,73.846368,87.08189616398545
3999.0,10,7,2023,2020,3,2,2,0,2,17.7,73.7,21,17.650259,73.715416,10.055617306135511
204.0,21,7,2020,2020,4,39,2,0,2,17.6,73.8,97,17.596093,73.849168,183.56751398983533
203.0,31,11,2025,2020,4,19,2,0,3,17.5,73.5,183,17.542779,73.486763,64.6598598320922
993.0,21,3,2022,2020,4,31,2,0,1,17.7,73.8,93,17.714397,73.830518,37.70373067810686
8.0,25,3,2022,2020,4,31,2,0,1,17.5,73.5,183,17.513255,73.498864,64.77065105435904
203.0,4,3,2024,2020,4,37,2,0,1,17.5,73.5,183,17.549279,73.496774,54.019859832092195
203.0,1,7,2021,2020,4,39,2,0,2,17.4,73.7,69,17.419852,73.74855,34.67504301194326
4.0,19,7,2020,2020,7,47,2,0,2,17.4,73.7,69,17.370011,73.725451,54.07330690049056
31.0,4,9,2021,2020,4,31,3,0,3,17.6,73.8,97,17.610904,73.822255,45.87742542152915
203.0,30,7,2021,2020,4,12,2,0,2,17.5,73.5,183,17.541795,73.509203,116.39024301194327
203.0,21,1,2020,2020,4,37,2,0,0,17.6,73.5,172,17.559857,73.495919,58.119859832092196
203.0,2,2,2022,2020,4,12,2,0,0,17.6,73.5,172,17.556782,73.505804,67.4198598320922
203.0,12,7,2024,2020,8,42,4,2,2,17.7,73.8,93,17.738062,73.814146,51.16144301194327
203.0,30,7,2025,2020,4,39,2,0,2,17.5,73.5,183,17.513089,73.532939,101.00144301194327
203.0,24,3,2025,2020,4,26,2,0,1,17.5,73.5,183,17.545884,73.520313,54.81985983209219
203.0,31,4,2020,2020,4,19,2,0,1,17.6,73.5,172,17.568646,73.487948,65.4798598320922
5091.0,13,12,2020,2020,4,43,2,0,0,17.6,73.8,97,17.612126,73.849168,87.05169300355841
5091.0,15,9,2022,2020,6,29,2,0,3,17.6,73.8,97,17.611064,73.834031,61.45169300355841
203.0,21,2,2020,2020,0,17,2,0,0,17.4,73.7,69,17.351778,73.669932,20.499859832092195
5091.0,5,7,2020,2020,6,6,2,0,2,17.6,73.8,97,17.593495,73.842082,183.42429616398545
207.0,22,7,2022,2020,4,40,2,0,2,17.3,73.7,9,17.326876,73.676721,7.8161394633366355
5091.0,22,7,2020,2020,4,39,2,0,2,17.6,73.8,97,17.607131,73.830796,183.42429616398545
203.0,21,9,2022,2020,4,59,2,0,3,17.6,73.5,172,17.562785,73.515224,104.81985983209219
203.0,23,10,2016,2010,4,19,1,0,3,17.6,73.5,172,17.550576,73.516214,49.339859832092195
203.0,22,3,2015,2010,4,37,2,0,1,17.5,73.5,183,17.549104,73.524358,55.2598598320922
1826.0,23,7,2020,2020,4,19,2,0,2,17.5,73.5,183,17.482403,73.4796,159.44544770972433
203.0,24,12,2022,2020,2,41,2,0,0,17.4,73.7,69,17.41023,73.669971,35.57985983209219
203.0,21,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.543772,73.489821,187.03984301194328
1069.0,23,12,2014,2010,6,29,2,0,0,17.4,73.7,69,17.409398,73.720859,22.020924819931643
203.0,18,12,2021,2020,4,19,2,0,0,17.6,73.5,172,17.561992,73.505746,72.4798598320922
203.0,23,7,2020,2020,4,12,1,0,2,17.6,73.5,172,17.552031,73.518908,306.8798430119433
6627.0,28,2,2022,2020,2,58,1,0,0,17.6,73.8,97,17.639,73.767919,41.06492149217668
203.0,8,11,2022,2020,4,19,2,0,3,17.6,73.5,172,17.567755,73.492427,97.2798598320922
203.0,24,7,2022,2020,6,29,2,0,2,17.5,73.5,183,17.526955,73.512692,187.03984301194328
207.0,19,7,2020,2020,6,20,2,0,2,17.3,73.7,9,17.31643,73.70421,5.732939463336637
203.0,24,12,2015,2010,4,26,2,0,0,17.6,73.5,172,17.567117,73.502552,50.1398598320922
203.0,27,7,2021,2020,4,52,2,0,2,17.5,73.5,183,17.546512,73.513394,116.39024301194327
3999.0,12,7,2023,2020,4,43,2,0,2,17.7,73.7,21,17.68111,73.695482,10.055617306135511
203.0,30,11,2015,2010,4,12,2,0,3,17.6,73.5,172,17.552944,73.499403,55.8198598320922
203.0,31,6,2024,2020,4,36,2,0,2,17.6,73.5,172,17.555472,73.502121,57.94864301194326
203.0,6,7,2024,2020,4,59,2,0,2,17.6,73.5,172,17.566638,73.515221,103.39824301194326
203.0,2,10,2014,2010,4,12,2,0,3,17.6,73.5,172,17.563048,73.514661,55.8198598320922
203.0,4,10,2025,2020,4,12,2,0,3,17.6,73.5,172,17.556302,73.501755,69.45985983209219
2426.0,9,8,2020,2020,4,19,2,0,2,17.6,73.8,97,17.633696,73.823789,37.086448659940956
3152.0,4,9,2021,2020,4,31,2,0,3,17.7,73.8,93,17.7311,73.798063,32.965014458771535
203.0,16,9,2009,2000,4,19,2,0,3,17.6,73.5,172,17.570708,73.48454,50.1398598320922
5321.0,28,10,2020,2020,4,12,2,0,3,17.5,73.5,183,17.544874,73.499664,74.81053226489063
1069.0,18,3,2022,2020,4,39,2,0,1,17.4,73.7,69,17.382226,73.727017,27.520924819931643
203.0,22,10,2022,2020,4,37,2,0,3,17.6,73.5,172,17.555473,73.512083,102.7798598320922
203.0,13,9,2020,2020,4,12,2,0,3,17.6,73.5,172,17.56085,73.517202,79.7398598320922
203.0,28,7,2020,2020,4,59,2,0,2,17.5,73.5,183,17.540465,73.513963,159.55504301194324
31.0,6,12,2025,2020,4,31,3,0,0,17.6,73.8,97,17.601861,73.849168,44.81742542152915
203.0,27,10,2023,2020,4,36,2,0,3,17.6,73.5,172,17.551636,73.524258,65.2998598320922
1069.0,19,10,2022,2020,4,19,2,0,3,17.4,73.8,41,17.383194,73.758935,16.840924819931644
203.0,24,9,2022,2020,4,12,2,0,3,17.5,73.5,183,17.549069,73.495239,76.7998598320922
1069.0,28,3,2020,2020,4,39,2,0,1,17.4,73.7,69,17.383225,73.726235,23.440924819931645
209.0,30,9,2022,2020,4,27,2,0,3,17.8,73.7,31,17.762654,73.728234,22.7981249944774
4.0,24,11,2022,2020,4,39,2,0,3,17.6,73.8,97,17.602781,73.849168,68.6797383040094
203.0,25,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.562082,73.488563,117.19664301194325
203.0,4,11,2022,2020,4,12,2,0,3,17.5,73.5,183,17.548925,73.498091,84.1598598320922
203.0,19,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.546954,73.505699,187.03984301194328
8.0,4,10,2021,2020,4,39,3,0,3,17.6,73.8,97,17.611129,73.848021,47.330651054359016
203.0,16,9,2020,2020,4,12,2,0,3,17.5,73.5,183,17.542406,73.508314,73.25985983209219
205.0,16,12,2022,2020,4,27,2,0,0,17.7,73.8,93,17.726202,73.83037,48.959274172879255
207.0,30,11,2025,2020,4,40,2,0,3,17.3,73.7,9,17.314102,73.691337,4.49869594940771
4123.0,24,7,2020,2020,4,27,2,0,2,17.7,73.8,93,17.723796,73.837758,119.61307039211557
204.0,27,12,2022,2020,4,12,2,0,0,17.6,73.5,172,17.573001,73.486913,100.11956606235296
204.0,28,11,2022,2020,4,12,2,0,3,17.6,73.5,172,17.562532,73.517887,97.27956606235296
203.0,31,6,2020,2020,4,31,2,0,2,17.5,73.8,9,17.511187,73.830759,5.039843011943259
203.0,18,4,2015,2010,6,28,2,0,1,17.6,73.8,97,17.60762,73.816119,29.139859832092196
993.0,10,7,2020,2020,4,39,2,0,2,17.7,73.8,93,17.709421,73.842826,119.6649783594797
203.0,30,9,2020,2020,4,37,2,0,3,17.5,73.5,183,17.548344,73.522074,73.25985983209219
8.0,13,7,2022,2020,4,31,2,0,2,17.6,73.8,97,17.589091,73.849168,192.60712918088208
61.0,25,7,2019,2010,4,39,3,0,2,17.6,73.8,97,17.602397,73.849168,59.839469464798974
1829.0,19,7,2024,2020,2,34,2,0,2,17.5,73.6,12,17.47399,73.614506,6.565386830533769
204.0,15,1,2020,2020,4,12,2,0,0,17.5,73.5,183,17.546876,73.49264,57.65956606235296
31.0,19,9,2020,2020,4,31,3,0,3,17.6,73.8,97,17.579963,73.834333,61.99742542152915
209.0,12,10,2025,2020,4,39,2,0,3,17.8,73.8,33,17.764389,73.757052,10.418124994477399
150.0,23,11,2024,2020,4,39,2,0,3,17.7,73.8,93,17.73178,73.83971,29.278851319048904
312.0,6,4,2025,2020,4,39,2,0,1,17.5,73.7,15,17.458304,73.727034,5.355755664662665
993.0,28,9,2023,2020,4,39,2,0,3,17.7,73.8,93,17.739876,73.837646,32.64373067810686
5321.0,18,7,2018,2010,6,29,2,0,2,17.5,73.5,183,17.535714,73.466184,66.3157961366775
203.0,14,7,2025,2020,4,19,2,0,2,17.6,73.5,172,17.554411,73.490176,148.84784301194327
203.0,13,7,2025,2020,4,26,2,0,2,17.6,73.5,172,17.577284,73.491079,148.84784301194327
203.0,4,9,2022,2020,4,39,2,0,3,17.4,73.7,69,17.387539,73.701312,30.619859832092196
3999.0,10,12,2021,2020,4,43,2,0,0,17.7,73.7,21,17.667031,73.707693,6.93822973762099
203.0,20,7,2021,2020,4,31,2,0,2,17.7,73.8,93,17.727275,73.805845,84.02224301194326
312.0,4,10,2019,2010,4,39,2,0,3,17.4,73.7,69,17.433799,73.724417,23.495755664662664
203.0,27,1,2020,2020,4,19,2,0,0,17.6,73.5,172,17.574432,73.511837,58.119859832092196
203.0,15,7,2022,2020,3,24,1,0,2,17.7,73.8,93,17.726965,73.80416,141.27664301194326
203.0,28,7,2022,2020,4,40,2,0,2,17.7,73.7,21,17.72592,73.658821,11.087843011943258
1405.0,30,7,2023,2020,4,39,2,0,2,17.6,73.5,172,17.561398,73.474999,117.09707727137139
5091.0,22,7,2017,2010,6,6,2,0,2,17.6,73.8,97,17.598774,73.849168,43.021096163985426
993.0,5,10,2020,2020,4,43,2,0,3,17.7,73.8,93,17.711018,73.819134,42.14373067810686
31.0,30,10,2021,2020,4,31,3,0,3,17.6,73.8,97,17.601282,73.842759,47.11742542152915
203.0,21,7,2020,2020,4,36,1,0,2,17.5,73.5,183,17.532287,73.495639,159.55504301194324
1826.0,17,3,2019,2010,3,24,2,0,1,17.4,73.5,6,17.445862,73.463732,2.762006883682443
203.0,22,10,2021,2020,4,19,2,0,3,17.6,73.5,172,17.554661,73.514917,70.87985983209221
31.0,30,11,2024,2020,4,31,3,0,3,17.6,73.8,97,17.608213,73.849168,39.13742542152915
203.0,20,7,2020,2020,4,39,2,0,2,17.5,73.5,183,17.520083,73.541171,159.55504301194324
203.0,19,7,2024,2020,4,19,2,0,2,17.6,73.5,172,17.555226,73.487965,103.39824301194326
203.0,26,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.563655,73.523706,195.17104301194328
203.0,17,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.570764,73.490464,436.84464301194333
31.0,4,2,2022,2020,4,43,1,0,0,17.6,73.8,97,17.597807,73.828662,41.35742542152915
31.0,26,7,2020,2020,4,39,3,0,2,17.6,73.8,97,17.612188,73.849168,183.74431647211267
203.0,21,10,2020,2020,4,19,2,0,3,17.5,73.5,183,17.543256,73.52072,74.9398598320922
993.0,14,12,2008,2000,4,31,2,0,0,17.7,73.8,93,17.737815,73.841707,27.94373067810686
203.0,10,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.574854,73.517484,436.84464301194333
5091.0,12,7,2022,2020,4,39,2,0,2,17.6,73.8,97,17.603863,73.835983,192.0482961639854
3152.0,14,1,2024,2020,4,31,2,0,0,17.7,73.8,93,17.719977,73.798658,28.705014458771537
203.0,24,5,2022,2020,4,19,2,0,1,17.5,73.5,183,17.54721,73.486844,57.299859832092196
31.0,18,7,2025,2020,4,31,3,0,2,17.6,73.8,97,17.594463,73.844006,87.40191647211267
203.0,26,12,2022,2020,4,36,2,0,0,17.5,73.5,183,17.546805,73.503974,80.4398598320922
994.0,30,7,2008,2000,0,5,2,0,2,17.7,73.8,93,17.708213,73.800258,33.08893507580869
203.0,30,9,2010,2010,4,39,2,0,3,17.4,73.7,69,17.424048,73.741413,21.299859832092192
5091.0,19,10,2020,2020,4,31,3,0,3,17.6,73.8,97,17.593463,73.849168,75.63169300355842
203.0,18,5,2024,2020,4,26,2,0,1,17.6,73.5,172,17.562421,73.513403,53.41985983209219
31.0,27,12,2025,2020,4,39,3,0,0,17.6,73.8,97,17.59025,73.839883,44.81742542152915
203.0,24,10,2022,2020,4,12,2,0,3,17.6,73.5,172,17.553522,73.497219,102.7798598320922
209.0,25,2,2025,2020,4,31,2,0,0,17.8,73.7,31,17.765043,73.748729,9.8581249944774
4157.0,10,7,2010,2010,4,31,2,0,2,17.6,73.8,97,17.586166,73.834572,36.37441678309537
203.0,13,12,2018,2010,4,19,2,0,0,17.6,73.5,172,17.564193,73.495302,52.979859832092195
203.0,18,8,2020,2020,4,12,1,0,2,17.6,73.5,172,17.577134,73.485278,58.44144301194327
203.0,30,11,2013,2010,4,36,2,0,3,17.6,73.5,172,17.555842,73.522313,50.939859832092196
4.0,25,9,2025,2020,4,31,2,0,3,17.6,73.8,97,17.617278,73.849168,44.39973830400942
203.0,23,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.565451,73.492513,436.84464301194333
191.0,26,3,2023,2020,4,40,2,0,1,17.4,73.8,41,17.406762,73.753987,12.663540035958869
204.0,26,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.547059,73.507326,187.0395139898353
203.0,19,10,2022,2020,4,12,2,0,3,17.5,73.5,183,17.541214,73.489525,86.3798598320922
4.0,24,6,2020,2020,4,31,3,0,2,17.6,73.8,97,17.612479,73.831013,52.01250690049055
204.0,25,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.560534,73.521796,117.1963139898353
5091.0,22,11,2023,2020,4,39,2,0,3,17.6,73.8,97,17.599674,73.848107,34.69169300355841
203.0,14,6,2020,2020,4,26,2,0,2,17.6,73.5,172,17.571176,73.492143,65.09424301194326
203.0,16,10,2020,2020,4,26,2,0,3,17.6,73.5,172,17.55112,73.516388,92.31985983209219
203.0,13,12,2022,2020,4,12,2,0,0,17.6,73.5,172,17.570042,73.503308,100.1198598320922
204.0,23,7,2023,2020,4,19,1,0,2,17.6,73.5,172,17.550694,73.509064,117.1963139898353
203.0,21,10,2008,2000,4,19,1,0,3,17.6,73.5,172,17.575574,73.496369,51.559859832092194
31.0,20,11,2022,2020,4,43,3,0,3,17.6,73.8,97,17.589396,73.825669,68.29742542152914
993.0,6,7,2025,2020,3,2,2,0,2,17.7,73.8,93,17.706333,73.810314,72.02017835947969
205.0,18,2,2023,2020,4,43,2,0,0,17.7,73.8,93,17.733613,73.837835,30.859274172879253
31.0,22,7,2015,2010,4,39,3,0,2,17.6,73.8,97,17.584414,73.849168,47.01471647211266
203.0,22,11,2020,2020,4,12,1,0,3,17.6,73.5,172,17.576672,73.517728,83.6398598320922
2220.0,24,7,2017,2010,3,2,2,0,2,17.4,73.5,6,17.411565,73.522605,3.086362769272873
204.0,23,11,2022,2020,4,39,2,0,3,17.6,73.8,97,17.586819,73.849168,68.13956606235294
203.0,20,7,2021,2020,4,26,2,0,2,17.5,73.5,183,17.54705,73.503883,116.39024301194327
31.0,2,8,2021,2020,4,31,3,0,2,17.6,73.8,97,17.608024,73.849168,34.605116472112655
205.0,19,7,2020,2020,2,58,1,0,2,17.7,73.8,93,17.730003,73.813242,119.74958707362478
229.0,1,11,2022,2020,4,31,2,0,3,17.8,73.7,31,17.770277,73.746937,13.132781987428084
203.0,12,7,2022,2020,4,36,2,0,2,17.5,73.5,183,17.543106,73.48591,187.03984301194328
31.0,24,2,2021,2020,4,39,2,0,0,17.6,73.8,97,17.61465,73.825177,45.337425421529154
203.0,26,7,2011,2010,4,26,2,0,2,17.6,73.5,172,17.559541,73.516422,64.39984301194328
203.0,18,9,2020,2020,4,12,2,0,3,17.6,73.5,172,17.565434,73.489464,79.7398598320922
203.0,14,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.553612,73.485044,436.84464301194333
150.0,25,7,2024,2020,4,39,2,0,2,17.7,73.8,93,17.707265,73.843143,51.18271347733478
203.0,19,10,2020,2020,4,19,2,0,3,17.6,73.5,172,17.577062,73.49509,92.31985983209219
15.0,26,12,2023,2020,4,39,2,0,0,17.4,73.7,69,17.438373,73.745465,22.976167941088242
8.0,25,7,2015,2010,4,27,2,0,2,17.7,73.7,21,17.666115,73.7279,8.322329180882102
2426.0,21,9,2023,2020,4,27,2,0,3,17.6,73.8,97,17.645461,73.84292,41.892900589232994
203.0,30,9,2022,2020,4,12,0,0,3,17.5,73.5,183,17.545406,73.48635,76.7998598320922
3152.0,21,7,2022,2020,3,2,2,0,2,17.7,73.8,93,17.701174,73.814936,141.14801619382413
203.0,12,12,2021,2020,4,36,2,0,0,17.5,73.5,183,17.541621,73.506157,62.8998598320922
122.0,27,7,2024,2020,4,31,2,0,2,17.7,73.8,93,17.718712,73.818587,51.19847672744851
4157.0,12,7,2022,2020,4,39,2,0,2,17.6,73.8,97,17.574856,73.837346,192.05441678309535
15.0,20,7,2024,2020,4,43,2,0,2,17.4,73.8,41,17.387318,73.763771,19.43890809401883
31.0,28,7,2021,2020,4,39,2,0,2,17.6,73.8,97,17.58317,73.82924,98.71391647211266
2426.0,17,11,2022,2020,4,31,2,0,3,17.6,73.8,97,17.636927,73.818893,68.03290058923298
203.0,28,9,2020,2020,4,12,2,0,3,17.6,73.5,172,17.572032,73.513874,79.7398598320922
31.0,4,7,2020,2020,6,29,2,0,2,17.6,73.8,97,17.60572,73.841401,183.74431647211267
5091.0,30,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.591117,73.849168,192.0482961639854
203.0,25,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.569371,73.490128,436.84464301194333
203.0,23,8,2024,2020,4,12,2,0,2,17.5,73.5,183,17.548677,73.486079,60.300643011943265
61.0,18,5,2025,2020,4,31,3,0,1,17.6,73.8,97,17.601602,73.841624,30.64809773642766
203.0,27,12,2017,2010,4,19,2,0,0,17.6,73.5,172,17.561435,73.524257,53.159859832092195
366.0,24,7,2021,2020,4,48,2,0,2,17.5,73.5,183,17.540226,73.514492,116.3540627293322
333.0,26,7,2022,2020,3,2,2,0,2,17.7,73.8,93,17.70384,73.844462,141.24584753449852
31.0,31,7,2022,2020,4,39,2,0,2,17.6,73.8,97,17.611348,73.838594,192.36831647211264
207.0,23,9,2022,2020,4,39,2,0,3,17.4,73.6,6,17.447586,73.630672,3.6586959494077087
31.0,28,9,2020,2020,4,31,3,0,3,17.6,73.8,97,17.603182,73.841128,61.99742542152915
203.0,30,11,2024,2020,4,12,2,0,3,17.6,73.5,172,17.577279,73.495639,54.3998598320922
203.0,30,7,2022,2020,0,17,2,1,2,17.5,73.5,183,17.549587,73.52301,187.03984301194328
31.0,19,10,2022,2020,4,39,3,0,3,17.6,73.8,97,17.585664,73.83536,63.05742542152915
203.0,24,12,2025,2020,4,26,2,0,0,17.6,73.5,172,17.567945,73.503753,65.6598598320922
203.0,24,7,2021,2020,4,37,2,0,2,17.6,73.5,172,17.552669,73.492508,195.17104301194328
203.0,12,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.558198,73.517609,306.8798430119433
203.0,10,12,2011,2010,4,26,2,0,0,17.5,73.5,183,17.544976,73.521502,54.019859832092195
15.0,25,2,2025,2020,6,29,2,0,0,17.4,73.7,69,17.388833,73.686687,22.35616794108824
366.0,26,7,2024,2020,4,48,2,0,2,17.6,73.5,172,17.554602,73.528655,103.3620627293322
261.0,7,1,2022,2020,4,27,3,0,0,17.6,73.8,97,17.586402,73.849168,34.6253888736539
5091.0,26,7,2020,2020,4,39,2,0,2,17.6,73.8,97,17.597956,73.833472,183.42429616398545
203.0,18,10,2020,2020,4,39,2,0,3,17.5,73.5,183,17.522026,73.537827,74.9398598320922
203.0,22,7,2020,2020,4,56,2,0,2,17.6,73.5,172,17.568598,73.507176,306.8798430119433
8.0,23,3,2020,2020,4,39,2,0,1,17.4,73.8,41,17.42393,73.757752,14.450651054359017
203.0,19,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.551555,73.496182,306.8798430119433
204.0,13,7,2015,2010,4,19,1,0,2,17.6,73.5,172,17.556475,73.495374,80.48271398983532
1854.0,10,7,2022,2020,4,43,2,0,2,17.6,73.8,97,17.646016,73.770217,192.0816842493782
203.0,23,9,2021,2020,4,26,2,0,3,17.6,73.5,172,17.554431,73.48515,70.6998598320922
2637.0,28,9,2022,2020,0,7,2,0,3,17.4,73.7,69,17.392057,73.727227,30.510337966389613
203.0,23,10,2007,2000,4,26,2,0,3,17.5,73.5,183,17.542925,73.524268,52.41985983209219
3999.0,28,11,2020,2020,4,40,1,0,3,17.7,73.7,21,17.650047,73.686939,8.538229737620991
203.0,19,10,2022,2020,4,19,2,0,3,17.6,73.5,172,17.554741,73.485282,102.7798598320922
204.0,31,10,2022,2020,4,19,2,0,3,17.6,73.5,172,17.574173,73.49467,102.77956606235296
203.0,26,9,2020,2020,4,26,1,0,3,17.5,73.5,183,17.525878,73.51147,73.25985983209219
204.0,28,5,2010,2010,4,12,1,0,1,17.5,73.5,183,17.547567,73.505439,52.419566062352956
203.0,18,10,2023,2020,4,19,2,0,3,17.6,73.5,172,17.568411,73.487228,65.2998598320922
1405.0,13,11,2022,2020,4,39,2,0,3,17.6,73.5,172,17.577783,73.482671,97.19096184943875
30748.0,24,7,2024,2020,6,29,2,0,2,17.3,73.7,9,17.333493,73.682516,4.6499706232362135
203.0,28,3,2022,2020,4,26,2,0,1,17.5,73.5,183,17.539041,73.493011,64.3998598320922
5321.0,30,10,2022,2020,4,39,2,0,3,17.5,73.5,183,17.539426,73.527071,86.25053226489062
5091.0,13,10,2022,2020,4,31,2,0,3,17.6,73.8,97,17.599699,73.842244,62.77169300355841
