gbifID,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
-7244,,Animalia,Chordata,Squamata,,Gekkonidae,Cyrtodactylus,Cyrtodactylus deccanensis,SPECIES,"Cyrtodactylus deccanensis (Günther, 1864)",IN,,Maharashtra,PRESENT,,17.429264,73.711206,1500.0,2016-12-28,28,12,2016,9554517.0,9554517.0,PRESERVED_SPECIMEN,BNHS,BNHS_Reptile,,,,CC_BY_NC_4_0,,P. W. Soman & P.B.S.,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7245,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,Kas lake,,PRESENT,,17.736095,73.793996,,2022-09-18,18,9,2022,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,A. Sayyed,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7246,,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,,,FAMILY,Salticidae,IN,Chiplun,Maharashtra,PRESENT,,17.515112,73.50916,1000.0,1962-09-07,7,9,1962,5644.0,,HUMAN_OBSERVATION,,,,,,CC0_1_0,,user_1669,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;SYNTHETIC_RECORD
-7247,,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis chaus,SPECIES,"Felis chaus Schreber, 1777",IN,,Maharashtra,PRESENT,,17.448749,73.691033,312.0,1964-12-11,11,12,1964,2435066.0,2435066.0,HUMAN_OBSERVATION,iNaturalist,Observations,,sharadavakil,2025-12-28T11:14:57,CC_BY_NC_4_0,sharadavakil,sharadavakil,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7248,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,"Venna River, Medha Savali, Satara, MH",,PRESENT,,17.785912,73.848142,,2022-01-06,6,1,2022,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,S. Jadhav,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7249,,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Telamonia,Telamonia dimidiata,SPECIES,"Telamonia dimidiata (Simon, 1899)",IN,,Maharashtra,PRESENT,,17.483132,73.476589,1826.0,2013-02-30,30,2,2013,5172806.0,5172806.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Rajiv Thanawala,2022-08-05T17:24:29,CC_BY_NC_4_0,Rajiv Thanawala,Rajiv Thanawala,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7250,,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,SPECIES,"Sus scrofa Linnaeus, 1758",IN,,Maharashtra,PRESENT,,17.459018,73.725726,312.0,1962-01-18,18,1,1962,7705930.0,7705930.0,HUMAN_OBSERVATION,iNaturalist,Observations,,sharadavakil,2025-12-28T11:16:38,CC_BY_NC_4_0,sharadavakil,sharadavakil,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7251,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis lucifera,SPECIES,"Charybdis lucifera (Fabricius, 1798)",IN,,,PRESENT,,17.738195,73.499663,,2010-09-18,18,9,2010,4307421.0,4307421.0,PRESERVED_SPECIMEN,,,,Vivek Rohidas Vartak,,CC_BY_4_0,,Vivek Rohidas Vartak,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7252,,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Inglethelphusa,Inglethelphusa fronto,SPECIES,"Inglethelphusa fronto (Alcock, 1909)",IN,,Maharashtra,PRESENT,,17.588151,73.813175,4151.0,2019-10-07,7,10,2019,5790897.0,5790897.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Christian Langner,2022-10-26T13:33:36,CC_BY_NC_4_0,Christian Langner,Christian Langner,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7253,,Animalia,Chordata,Amphibia,Anura,Microhylidae,Microhyla,Microhyla nilphamariensis,SPECIES,"Microhyla nilphamariensis Howlader, Nair, Gopalan & Merilä, 2015",IN,,Maharashtra,PRESENT,,17.539981,73.522357,31.0,2013-08-17,17,8,2013,9052746.0,9052746.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Thomas Calame,2020-03-05T11:47:09,CC_BY_NC_4_0,Jayant M Deshpande,Jayant M Deshpande,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7254,,Animalia,Chordata,Squamata,,Agamidae,Sarada,Sarada superba,SPECIES,"Sarada superba Deepak, Zambre, Bhosale & Giri, 2016",IN,,Maharashtra,PRESENT,,17.614761,73.811796,976.0,1953-01-18,18,1,1953,9522277.0,9522277.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Vaishnavi Apte,2025-05-01T12:30:15,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7255,,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus palustris,SPECIES,"Crocodylus palustris (Lesson, 1831)",IN,,Maharashtra,PRESENT,,17.420173,73.466566,30732.0,2023-01-12,12,1,2023,2441350.0,2441350.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Omkar S Damle,2022-09-05T06:52:37,CC_BY_NC_4_0,Kedar,Kedar,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7256,,Animalia,Chordata,Squamata,,Gekkonidae,Cnemaspis,Cnemaspis girii,SPECIES,"Cnemaspis girii Mirza, Pal, Bhosale & Sanap, 2014",IN,,Maharashtra,PRESENT,,17.740781,73.819877,30.0,2013-10-06,6,10,2013,8082286.0,8082286.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,A. Shaikh,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7257,,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Raorchestes,Raorchestes ghatei,SPECIES,"Raorchestes ghatei Padhye, Sayyed, Jadhav & Dahanukar, 2013",IN,,Maharashtra,PRESENT,,17.421048,73.709287,1500.0,2014-12-20,20,12,2014,8764429.0,8764429.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,Humayun Abdulali,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7258,,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,SPECIES,"Bos gaurus C.H.Smith, 1827",IN,,Maharashtra,PRESENT,,17.660609,73.85,30716.0,2006-12-10,10,12,2006,2441026.0,2441025.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Dhairyasheel Dayal,2025-03-23T06:45:05,CC_BY_NC_4_0,Dhairyasheel Dayal,Dhairyasheel Dayal,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7259,,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca radiata,SPECIES,"Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)",IN,,Maharashtra,PRESENT,,17.706063,73.832209,205.0,2022-07-07,7,7,2022,2436612.0,2436612.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Rujuta Vinod,2023-09-27T06:19:49,CC_BY_NC_4_0,Rujuta Vinod,Rujuta Vinod,,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7260,,Animalia,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne koynayensis,SPECIES,"Xanthophryne koynayensis (Soman, 1963)",IN,,Maharashtra,PRESENT,,17.386759,73.73505,200.0,2016-01-11,11,1,2016,5785346.0,5785346.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,"Varad Giri, S. Kehimkar & V. Patil",,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7261,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,"Koyna River, Patan, MH",,PRESENT,,17.432994,73.813117,,2022-03-07,7,3,2022,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,P. Kumkar,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7262,,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Inglethelphusa,Inglethelphusa fronto,SPECIES,"Inglethelphusa fronto (Alcock, 1909)",IN,,Maharashtra,PRESENT,,17.697227,73.792806,3152.0,2022-09-10,10,9,2022,5790897.0,5790897.0,HUMAN_OBSERVATION,iNaturalist,Observations,,sameer_pati,2021-07-28T13:22:29,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7263,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,Koyana pathar,,PRESENT,,17.435349,73.820704,,2025-04-08,8,4,2025,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,"N. Dahanukar, M. Paingankar",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7264,,Animalia,Chordata,Squamata,,Uropeltidae,Uropeltis,Uropeltis macrolepis,SPECIES,"Uropeltis macrolepis (Peters, 1862)",IN,,Maharashtra,PRESENT,,17.707611,73.701273,,2024-10-17,17,10,2024,9212284.0,9212284.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Harsh Shah,2024-10-08T04:06:49,CC_BY_NC_4_0,Rajendra Kamble,Rajendra Kamble,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7265,,Animalia,Chordata,Testudines,,Trionychidae,Lissemys,Lissemys punctata,SPECIES,"Lissemys punctata (Bonnaterre, 1789)",IN,,Maharashtra,PRESENT,,17.590684,73.496536,221.0,1962-11-12,12,11,1962,2442758.0,2442758.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Balázs Farkas,2025-04-28T06:54:41,CC_BY_NC_4_0,Aditya Satpute,Aditya Satpute,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7266,,Animalia,Chordata,Amphibia,Anura,Dicroglossidae,Euphlyctis,Euphlyctis cyanophlyctis,SPECIES,"Euphlyctis cyanophlyctis (Schneider, 1799)",IN,,Maharashtra,PRESENT,,17.588902,73.85,5091.0,2005-12-23,23,12,2005,2430513.0,2430513.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Ashwin Srinivasan,2021-03-11T17:50:29,CC_BY_NC_4_0,Sanket Bokil,Sanket Bokil,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7267,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis feriata,SPECIES,"Charybdis feriata (Linnaeus, 1758)",IN,,,PRESENT,,17.718,73.465147,,2015-08-29,29,8,2015,4647366.0,4647366.0,PRESERVED_SPECIMEN,,,,Vivek Rohidas Vartak,,CC_BY_4_0,,Vivek Rohidas Vartak,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7268,,Animalia,Chordata,,Perciformes,Cichlidae,Etroplus,Etroplus suratensis,UNRANKED,BOLD:AAF3969,IN,,,PRESENT,,17.525066,73.53843,,2003-07-07,7,7,2003,10119041.0,2372834.0,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7269,,Animalia,Chordata,Squamata,,Viperidae,Craspedocephalus,Craspedocephalus gramineus,SPECIES,"Craspedocephalus gramineus (Shaw, 1802)",IN,,Maharashtra,PRESENT,,17.584895,73.846387,5091.0,2011-10-16,16,10,2011,8425029.0,8425029.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Vaishnavi Apte,2024-06-28T13:30:32,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7270,,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,,GENUS,"Leucauge White, 1841",IN,Chiplun,Maharashtra,PRESENT,,17.535648,73.534652,1000.0,2003-11-23,23,11,2003,2151415.0,,HUMAN_OBSERVATION,,,,,,CC0_1_0,,user_92,,,CONTINENT_DERIVED_FROM_COORDINATES;SYNTHETIC_RECORD
-7271,,Animalia,Nematoda,,Dorylaimida,Belondiridae,Dorylaimellus,,GENUS,"Dorylaimellus Cobb, 1913",IN,Kas Plateau Reserve Forest,Maharashtra State,PRESENT,1.0,17.723278,73.833748,,2012-11-13,13,11,2012,2282692.0,,MATERIAL_CITATION,AMU/ ZD/NC,,,,,CC0_1_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK;SYNTHETIC_RECORD
-7272,,Animalia,Chordata,Squamata,,Colubridae,Rhabdops,Rhabdops aquaticus,SPECIES,"Rhabdops aquaticus Giri, Deepak, Captain & Gower, 2017",IN,,Maharashtra,PRESENT,,17.395836,73.707365,200.0,1962-01-15,15,1,1962,9504820.0,9504820.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,V.B. Giri,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7273,,Animalia,Chordata,Squamata,,Colubridae,Fowlea,Fowlea piscator,SPECIES,"Fowlea piscator (Schneider, 1799)",IN,,Maharashtra,PRESENT,,17.514154,73.518751,,2021-01-07,7,1,2021,2454880.0,2454880.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Jayesh Patil,2025-12-31T14:36:22,CC_BY_NC_4_0,Jayesh Patil,Jayesh Patil,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7274,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,,UNRANKED,BOLD:ADL3326,IN,,,PRESENT,,17.722301,73.816857,,2004-12-27,27,12,2004,10442009.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7275,,Animalia,Chordata,Amphibia,Anura,Nyctibatrachidae,Nyctibatrachus,Nyctibatrachus humayuni,SPECIES,"Nyctibatrachus humayuni Bhaduri & Kripalani, 1955",IN,Koyna WS,,PRESENT,,17.431252,73.73139,,2020-11-23,23,11,2020,2429276.0,2429276.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7276,,Animalia,Chordata,,Cypriniformes,,,,UNRANKED,BOLD:ADX0113,IN,,,PRESENT,,17.684363,73.509199,,2012-06-28,28,6,2012,10829509.0,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,,,,CC_BY_4_0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7277,,Animalia,Chordata,Squamata,,Colubridae,Coelognathus,Coelognathus helena,SUBSPECIES,"Coelognathus helena monticollaris (Schulz, 1992)",IN,,Maharashtra,PRESENT,,17.554394,73.495949,1000.0,2015-08-23,23,8,2015,9331393.0,5224312.0,PRESERVED_SPECIMEN,BNHS,BNHS_Reptile,,,,CC_BY_NC_4_0,,,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7278,,Animalia,Chordata,Squamata,,Colubridae,Ahaetulla,Ahaetulla borealis,SPECIES,"Ahaetulla borealis Mallik, Srikanthan, Pal, D'Souza, Shanker & Ganesh, 2020",IN,,Maharashtra,PRESENT,,17.430209,73.717625,,2015-09-30,30,9,2015,10893621.0,10893621.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Karthik,2024-07-17T05:59:33,CC_BY_NC_4_0,Soumendra Mukhopadhyay,Soumendra Mukhopadhyay,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7279,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,Kas lake,,PRESENT,,17.731275,73.791337,,2016-08-01,1,8,2016,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,A. Sayyed,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7280,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,"Vashishti River, Kumbharli Ghat, Ratnagiri, MH",,PRESENT,,17.436508,73.662479,,2022-05-22,22,5,2022,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,"N. Dahanukar, M. Paingankar",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7281,,Animalia,Chordata,,Cypriniformes,Nemacheilidae,Indoreonectes,Indoreonectes evezardi,SPECIES,"Indoreonectes evezardi (Day, 1872)",IN,Kas lake,,PRESENT,,17.717135,73.829771,,2012-07-23,23,7,2012,2358221.0,2358221.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,A. Sayyed,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7282,,Animalia,Chordata,Amphibia,Gymnophiona,Indotyphlidae,Indotyphlus,Indotyphlus maharashtraensis,SPECIES,"Indotyphlus maharashtraensis Giri, Wilkinson & Gower, 2004",IN,,Maharashtra,PRESENT,,17.41721,73.72212,100.0,2007-12-09,9,12,2007,2431045.0,2431045.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,"Varad Giri, I. Agarwal & A. Captain",,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7283,,Animalia,Chordata,Squamata,,Agamidae,Sarada,Sarada superba,SPECIES,"Sarada superba Deepak, Zambre, Bhosale & Giri, 2016",IN,,Maharashtra,PRESENT,,17.594553,73.83094,30.0,2025-06-04,4,6,2025,9522277.0,9522277.0,PRESERVED_SPECIMEN,BNHS,BNHS_TypeReptile,,,,CC_BY_NC_4_0,,H. Bhosale,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7284,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis feriata,SPECIES,"Charybdis feriata (Linnaeus, 1758)",IN,,,PRESENT,,17.722477,73.476219,,2012-01-02,2,1,2012,4647366.0,4647366.0,PRESERVED_SPECIMEN,,,,Vivek Rohidas Vartak,,CC_BY_4_0,,Vivek Rohidas Vartak,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND;SYNTHETIC_RECORD
-7285,,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Pseudophilautus,Pseudophilautus amboli,SPECIES,"Pseudophilautus amboli (Biju & Bossuyt, 2009)",IN,,Maharashtra,PRESENT,,17.419087,73.722243,1500.0,1962-12-08,8,12,1962,5785933.0,5785933.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,A. G. Sekar & V. Hegde,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7286,,Animalia,Chordata,Squamata,,Uropeltidae,Uropeltis,Uropeltis rubrolineata,SPECIES,"Uropeltis rubrolineata (Günther, 1875)",IN,,Maharashtra,PRESENT,,17.552109,73.499696,1000.0,1962-09-07,7,9,1962,8285261.0,8285261.0,PRESERVED_SPECIMEN,BNHS,BNHS_Reptile,,,,CC_BY_NC_4_0,,Humayun Abdulali,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7287,,Animalia,Chordata,Amphibia,Gymnophiona,Indotyphlidae,Indotyphlus,Indotyphlus maharashtraensis,SPECIES,"Indotyphlus maharashtraensis Giri, Wilkinson & Gower, 2004",IN,,Maharashtra,PRESENT,,17.390276,73.740399,200.0,2012-01-06,6,1,2012,2431045.0,2431045.0,PRESERVED_SPECIMEN,BNHS,BNHS_Amphibian,,,,CC_BY_NC_4_0,,Varad Giri & Team,,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;SYNTHETIC_RECORD
-7288,,Animalia,Chordata,Amphibia,Anura,Ranixalidae,Indirana,Indirana chiravasi,SPECIES,"Indirana chiravasi Padhye, Modak & Dahanukar, 2014",IN,"Maharashtra, Koyna",,PRESENT,,17.406399,73.664351,,1962-09-13,13,9,1962,9140135.0,9140135.0,PRESERVED_SPECIMEN,,,,,,CC_BY_4_0,,"K. Krutha, V.K. Prasad, S. Gawas",,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7289,,Animalia,Chordata,Squamata,,Scincidae,Eutropis,Eutropis carinata,SPECIES,"Eutropis carinata (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.533941,73.524216,5321.0,2016-07-10,10,7,2016,2460829.0,2460829.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Jayant M Deshpande,2022-06-16T11:12:34,CC_BY_NC_4_0,Jayant M Deshpande,Jayant M Deshpande,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7290,,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Raorchestes,Raorchestes ghatei,SPECIES,"Raorchestes ghatei Padhye, Sayyed, Jadhav & Dahanukar, 2013",IN,,Maharashtra,PRESENT,,17.423313,73.715492,,1997-10-11,11,10,1997,8764429.0,8764429.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Amaël Borzée,2023-01-08T13:08:01,CC_BY_NC_4_0,Amaël Borzée,Amaël Borzée,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7291,,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Inglethelphusa,Inglethelphusa fronto,SPECIES,"Inglethelphusa fronto (Alcock, 1909)",IN,,Maharashtra,PRESENT,,17.732438,73.813738,3152.0,1962-01-18,18,1,1962,5790897.0,5790897.0,HUMAN_OBSERVATION,iNaturalist,Observations,,sameer_pati,2021-07-28T13:22:29,CC_BY_NC_4_0,Yuwaraj Gurjar,Yuwaraj Gurjar,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
-7292,,Animalia,Chordata,Squamata,,Viperidae,Craspedocephalus,Craspedocephalus gramineus,SPECIES,"Craspedocephalus gramineus (Shaw, 1802)",IN,,Maharashtra,PRESENT,,17.605136,73.85,5091.0,2003-07-07,7,7,2003,8425029.0,8425029.0,HUMAN_OBSERVATION,iNaturalist,Observations,,Vaishnavi Apte,2024-06-28T13:30:32,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;SYNTHETIC_RECORD
